#Time E_VdW_mm(Protein)	E_Elec_mm(Protein)	E_Pol(Protein)	E_Apol(Protein)	E_VdW_mm(Ligand)	E_Elec_mm(Ligand)	E_Pol(Ligand)	E_Apol(Ligand)	E_VdW_mm(Complex)	E_Elec_mm(Complex)	E_Pol(Complex)	E_Apol(Complex)	Delta_E_mm	Delta_E_Pol	Delta_E_Apol	Delta_E_binding

#Complex 1
      20400.000           0.000           0.000      -11841.266         456.633          0.000           0.000       -2513.040          18.651         14.641       -2165.635      -13573.121         470.034      -2150.994         781.185          -5.250       -1375.059
      20600.000           0.000           0.000      -12083.529         459.389          0.000           0.000       -2461.349          18.917          1.126       -2202.336      -13753.022         473.759      -2201.210         791.856          -4.547       -1413.901
      20800.000           0.000           0.000      -11769.954         450.374          0.000           0.000       -2436.275          18.109         -3.999       -2312.157      -13333.328         462.440      -2316.156         872.901          -6.043       -1449.298
      21000.000           0.000           0.000      -12088.915         457.484          0.000           0.000       -2402.332          19.035        -10.360       -2294.047      -13641.984         470.131      -2304.407         849.263          -6.388       -1461.532
      21200.000           0.000           0.000      -11668.265         438.416          0.000           0.000       -2402.332          18.321          8.074       -2493.128      -12939.589         448.148      -2485.054        1131.008          -8.589       -1362.635
      21400.000           0.000           0.000      -11712.532         452.869          0.000           0.000       -2465.216          19.815          6.452       -2664.173      -12912.254         463.667      -2657.721        1265.494          -9.017       -1401.244
      21600.000           0.000           0.000      -12045.601         452.046          0.000           0.000       -2357.390          19.009         -6.745       -2558.701      -13243.473         464.025      -2565.446        1159.518          -7.030       -1412.958
      21800.000           0.000           0.000      -11813.456         447.025          0.000           0.000       -2372.216          19.279        -17.158       -2503.769      -12987.318         457.030      -2520.927        1198.354          -9.274       -1331.847
      22000.000           0.000           0.000      -11902.689         450.111          0.000           0.000       -2424.614          18.292         -9.200       -2515.433      -13161.215         462.290      -2524.633        1166.088          -6.113       -1364.658
      22200.000           0.000           0.000      -11819.842         446.037          0.000           0.000       -2388.863          18.529         29.884       -2511.669      -13076.977         458.281      -2481.785        1131.728          -6.285       -1356.342
      22400.000           0.000           0.000      -11470.233         439.719          0.000           0.000       -2450.884          18.864          9.284       -2657.946      -12643.348         450.823      -2648.662        1277.769          -7.760       -1378.653
      22600.000           0.000           0.000      -11922.101         445.453          0.000           0.000       -2451.996          17.638          5.787       -2611.866      -13195.546         455.737      -2606.079        1178.551          -7.354       -1434.882
      22800.000           0.000           0.000      -11878.047         452.077          0.000           0.000       -2396.231          19.310          4.596       -2595.096      -13062.985         463.478      -2590.500        1211.293          -7.909       -1387.116
      23000.000           0.000           0.000      -11999.934         453.321          0.000           0.000       -2416.412          19.069          4.597       -2571.003      -13209.822         464.844      -2566.406        1206.524          -7.546       -1367.428
      23200.000           0.000           0.000      -11775.370         454.174          0.000           0.000       -2409.138          18.746        -11.007       -2486.316      -12960.579         464.575      -2497.323        1223.929          -8.345       -1281.739
      23400.000           0.000           0.000      -11951.388         458.560          0.000           0.000       -2410.166          19.097          5.100       -2608.318      -13178.999         470.812      -2603.218        1182.555          -6.845       -1427.508
      23600.000           0.000           0.000      -11819.451         454.551          0.000           0.000       -2457.827          18.498         -0.296       -2586.926      -13093.286         466.965      -2587.222        1183.992          -6.084       -1409.314
      23800.000           0.000           0.000      -11567.112         449.727          0.000           0.000       -2482.308          18.738          1.467       -2414.964      -12950.643         460.972      -2413.497        1098.777          -7.493       -1322.213
      24000.000           0.000           0.000      -11744.313         442.603          0.000           0.000       -2416.539          19.187         10.355       -2362.783      -13144.639         455.875      -2352.428        1016.213          -5.915       -1342.130
      24200.000           0.000           0.000      -11780.876         443.904          0.000           0.000       -2449.740          19.097         12.018       -2366.538      -13421.549         457.284      -2354.520         809.067          -5.717       -1551.170
      24400.000           0.000           0.000      -11737.396         450.315          0.000           0.000       -2379.519          18.412        -14.094       -2153.737      -13300.085         463.519      -2167.831         816.830          -5.208       -1356.209
      24600.000           0.000           0.000      -12071.845         443.312          0.000           0.000       -2490.823          17.872          8.382       -2340.177      -13697.410         453.966      -2331.795         865.258          -7.218       -1473.755
